"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2555.67967661269/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x889ccc24598dc5438bb204588fe9ed730c099b0e39f8d8fbac1bb31058457ffb","20656440","1725202391","2024-09-01 14:53:11","0x65929418151037737ebdf5c6d0ccbcbc8389f379","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018161597580894","0.46415225832309","2426.06","","","Claim"
"0x30118faf9fc4f74e33979e675057342bcfe0a3101fba3f07277fe8a867ecb5a5","20656451","1725202523","2024-09-01 14:55:23","0x61e8469a4e5c152eb83e8e409b77a7d7cd315cf9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017877076200304","0.456880803223733","2426.06","","","Claim"
"0xeccbee0f1437ee03a87f85862816c84592ef0cffb7c9b687e3f086c874902142","20656459","1725202619","2024-09-01 14:56:59","0xd3d5b3357eab3960171a7f652ca09964770f64a9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000161305876251","0.412246149652882","2426.06","","","Claim"
"0x278490f7aae50682ad82fb3e115138e580fc4a3b05704cbff559929e639b46f7","20656460","1725202631","2024-09-01 14:57:11","0xa3250259503e90229e845fb39a92a6cfa6168dcd","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000172788110405738","0.441591062124254","2426.06","","","Claim"
"0x5b0230052bd65c36cc05cb5e4eac43049a955fb1a98aa7d234480e62f046973c","20656474","1725202799","2024-09-01 14:59:59","0x12133a78b0104da96d423e92627d1ed035da5ce9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000152866028718","0.390676602839084","2426.06","","","Claim"
"0x775d2ea8f1d736a8770eceb7a3b25a1051c907da0fd8256e96074b394df43dd7","20656482","1725202895","2024-09-01 15:01:35","0x4545ed824e320571ae6a376567b0bb09a32e25a9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000213875205639406","0.54659651638399","2426.06","","","Claim"
"0x3bbdddf83eaa39993d22894b73a8019717512187ea1d8327c2cb479f54b76bae","20656489","1725202979","2024-09-01 15:02:59","0x5aba9249ce93787945d4666b861562d818fe65d9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017110605688146","0.437292272117282","2426.06","","","Claim"
"0xe0b59894a1902cf69267ebca18541ce3ae965e94a9ff717494e74258db7a8c3a","20656495","1725203051","2024-09-01 15:04:11","0x8f8a1217ca85443badc99e7f3db80431d3888009","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016033447000269","0.409763546446342","2426.06","","","Claim"
"0x35e3068c437d60ee46fa5044766e743ec606f1972d7d1f237954fdac20c5757b","20656499","1725203099","2024-09-01 15:04:59","0xf8d05d6c5ce791631b8d9ba962eda1ef8d23f069","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000160507005994594","0.410204493174335","2426.06","","","Claim"
"0xd09f21bdcfc28ce38590193f16cc7ae85567864af011fc862b260a36aa3a48c7","20656503","1725203147","2024-09-01 15:05:47","0x76732af365fcc5a980695395ac1e5cd660df5649","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000156298847391486","0.399449787756409","2426.06","","","Claim"
"0x4f860a7eedb2a40f0e48ea169dd87a910b90511989b3b3190996e36668e7986e","20656510","1725203231","2024-09-01 15:07:11","0x5c0142f20978eed0e4b15fdce0ce1d54b6860fe9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000156305863418668","0.399467718474489","2426.06","","","Claim"
"0x95102e6c6a47e545bdc3eea7f4905561c3f26eaca18d41f0512ffa60e83a50b6","20656511","1725203243","2024-09-01 15:07:23","0x47c69663103d3e71bacc1a21c6645d97984153e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000161075687326554","0.411657860496894","2426.06","","","Claim"
"0xb70ea9a4ffc23cba20a75035334adb2825b692ff3622e6204cac1c183a1283c4","20656515","1725203291","2024-09-01 15:08:11","0x579b9c3edceb275f59f44424e450e17bc65f44e9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00015632174638017","0.399508310236404","2426.06","","","Claim"
"0x53f8805d09cb625bf5e43485428922d40f0d8b2b1c16241ec5b92d7e17d68247","20656520","1725203351","2024-09-01 15:09:11","0xfb4def2f9fad792698d7a73df0a0a9cec5a8b499","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000151502568460236","0.387192035168448","2426.06","","","Claim"
"0xa4b4e7d55edc20c45b2d2a7c6fda06c15597c318594abccbf3a39d43568680bb","20656536","1725203543","2024-09-01 15:12:23","0x65be338ac1c572c1eca45ab9ffd9cb4b0fce0809","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00016485608620656","0.421319349084015","2426.06","","","Claim"
"0x4e85819275e85d5a1499db2a14bcaf195c1b28444b30e2af289730f9a88e3634","20656542","1725203615","2024-09-01 15:13:35","0x47f6d9a8863287162bb999d7ea7156f37188f439","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017337155579568","0.443082161649742","2426.06","","","Claim"
"0xa4397c113cb0c36f64a78c2f5308c5773278c1dad5aca32c8a7459d62f09d965","20656551","1725203723","2024-09-01 15:15:23","0xff36602115102b3102606b9692189f249e7b0c69","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018966129661248","0.484713521192526","2426.06","","","Claim"
"0x93019ff5c3e550bc10e50961b2c657892d2fe2dc4d9442142309825dd5ab1802","20656556","1725203783","2024-09-01 15:16:23","0x91982cfc1fb949e25d368526de42c7f20a2fae39","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000207425135587524","0.530112203439667","2426.06","","","Claim"
"0x42afb6438896cdd9f730d5895992df87832c823e35efd313b1c0e6efa7fbd6d2","20656560","1725203831","2024-09-01 15:17:11","0x0f3c92afe3ccdd73a86bd10c3720d7c1d492fa19","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000202765760006448","0.518204331961405","2426.06","","","Claim"
"0x78079f050f43b254ab37fec0f23f14163bc1b813bebb9b8af38dd40989ea2667","20656568","1725203927","2024-09-01 15:18:47","0xfdaf2c2e0e057573c005307a8a869a65b4d36ae9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020207898848973","0.516449163953653","2426.06","","","Claim"
"0xa2716a37e2df7db5447334c1b712777a970898e9acd7a6c47f57ba762d2eac21","20656571","1725203963","2024-09-01 15:19:23","0x21c1761731c170a36d1248f9f804cc8ae29b999d","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000197597732976756","0.504996510313436","2426.06","","","Claim"
"0xde7803fe6ff70ec4e283cff20f47c8f30d1dcd4fb0817ffc7b891319c0fdca20","20656575","1725204011","2024-09-01 15:20:11","0x8fb911658b0717f59889963601b6f2575ec49909","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020793488445928","0.53141495827139","2426.06","","","Claim"
"0xa89ee7ed0c2c31174e0a97f874eb9e70970ddeff0805da88d437bb9b1111b03d","20656580","1725204071","2024-09-01 15:21:11","0xc5391a1214a73ea9fb2f7cca7c43ee616403a4b9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00019725630434394","0.504123928095535","2426.06","","","Claim"
"0xbe4ddc3a3b6d2a2454792c294210b5fc4f54be9d20c7b9c400704ff846b255c3","20656610","1725204431","2024-09-01 15:27:11","0x5b85b29ef5c941b80302948f960a875696897249","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001839665746888","0.470159636108217","2426.06","","","Claim"
"0x952968f05491a2d700ff04d2ef9b2f1ae9d512ecebdb94d016205f1d16f06055","20656614","1725204479","2024-09-01 15:27:59","0x49eeb768faed18eb3d5fa0d3b5bd6bb8464d90d9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000196502716317732","0.502197998492416","2426.06","","","Claim"
"0xc314aacc76e49fe312e29aea240091ee2597cddbd90943e50e58684fe21c01d7","20656619","1725204539","2024-09-01 15:28:59","0x37cb0b7aecf1a705a2d3b26f66f66b2766125c29","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000186118978243134","0.475660490127897","2426.06","","","Claim"
"0x85ac2edf0ae2625edef7b08d1c2cf2bf0c30530f75aead3d7c434e85ffc7cd0e","20656622","1725204575","2024-09-01 15:29:35","0xbaff58c32ff78aa906e525c08d73c07cc3c69206","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000188218145297048","0.4810252887054","2426.06","","","Claim"
"0x0c6a0b9161064ff50e672bebc1ab07d71423627c629a32fa51b126e45ff4ee21","20656624","1725204599","2024-09-01 15:29:59","0x327f7fd8610cbea254db3ffd2c2ab7f7db3d9939","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000183527578170852","0.469037701629193","2426.06","","","Claim"
"0x6d9b0a2046687bde09caf86667e15c7a60ee38c18781ac1ae9d4c9c6a07a8d45","20656629","1725204659","2024-09-01 15:30:59","0x225cb47e7bb674d25ec43495c5a751473dfa1b49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000241874933252078","0.618154851194387","2426.06","","","Claim"
"0x2388e487c543cef35bf48df01f86eda317269f901521d9626adc0a42e9a0ce20","20656639","1725204779","2024-09-01 15:32:59","0x91e419bafa2c5b52051cac5a1fed0d4cc57d1019","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00028248789118484","0.721948562390273","2426.06","","","Claim"
"0xc24864c1a5383b0b7c170407a49e1d3bf39487ec1fc4199143c4fa443a935365","20656644","1725204839","2024-09-01 15:33:59","0x605e2f5caff93d9ebf6dd5b3ccf3d83e395b1f49","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000231450884630752","0.591514321984841","2426.06","","","Claim"
"0x00e67bfa5b5f5359d6e628b55e93101508a915fb3b6e797caaaf1f8fd0182f9f","20656650","1725204911","2024-09-01 15:35:11","0x189d2ccfceb0e76bbeeed84db4b02601788a2bb4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00021668683761774","0.553782147089132","2426.06","","","Claim"
"0x201e9cd90b387afe97119f4aac37d0821cf02a9eb00fc8532d9cca8a6d731e24","20656652","1725204935","2024-09-01 15:35:35","0xd9dadd65d55527cf100581b6b21f54c16f5fafa9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000221678144110932","0.566538327653528","2426.06","","","Claim"
"0xdb476701b475863e45f544140f14cfda4d2c8b3ab3aef9cf9df79d596cd574b5","20656667","1725205115","2024-09-01 15:38:35","0xd74a01dddb07a0035780accd73dca6c584458c02","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00018798581323638","0.480431522379725","2426.06","","","Claim"
"0x5f6248882a13090c0889a932bce795f1e2970b8dd0e83d8ed70891ee03911773","20656806","1725206783","2024-09-01 16:06:23","0xb013c16a9033104b9967fe8ab5fd1f7ef64eb511","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000215708697021736","0.551282333047055","2426.06","","","Claim"
"0x9995dfd76e99912ec361a75b09e04532c809035d7db8e83937d5ae1c42c452b1","20656951","1725208523","2024-09-01 16:35:23","0x5477d4639e998ddda7e97f44ad159f4b7f1e3fc7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000115386815120148","0.294891738351628","2426.06","","","Claim"
"0x39aae3a7fa248e7d6c69f5ba41b3bd2c07476971b07a49b781d43f65c3605214","20657431","1725214307","2024-09-01 18:11:47","0x004e7b376848aa99356de5e4d8f3313497b40272","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000152896406037328","0.390754237536721","2426.06","","","Claim"
"0xf0ca884c2909b61b8579dab5fcd26d20ea9fc8125f639264fe94169d543ad4de","20657566","1725215939","2024-09-01 18:38:59","0xb674eff01e91cee7577a87ff80989d65d55f3522","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000160141470448416","0.409270301407888","2426.06","","","Claim"
"0x7a616f7cfea9d1707bf983203ffb2b9258b797f9f9959bd2892bb73244591a89","20657634","1725216767","2024-09-01 18:52:47","0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000141330168486","0.361194639291917","2426.06","","","Claim"
"0xb7c2054d76c49854b7a90222e6f76a874409293319893719927b92a5462913d5","20657649","1725216947","2024-09-01 18:55:47","0x1695a8ba3f3313f9a9ed075df09c9fcc60840ba1","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00013212060867339","0.337657954448281","2426.06","","","Claim"
"0x5297d04157dbd9d2c2de39b554acd873833978575e4edda9477000cf009d985f","20657690","1725217463","2024-09-01 19:04:23","0xb712714cf69ab69f94d50a7de6d4a18064ce71a4","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00020404699869478","0.521478767638065","2426.06","","","Claim"
"0x396e3c41987a1a9a1efee58e5c308ce5ed536f2cad6633c32d8fa9059a3ee9b2","20657811","1725218927","2024-09-01 19:28:47","0xc160013db26e2c91cce98f4576a09cc452a5be9e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0002457672","0.628102238218006","2426.06","","","Claim"
"0xfe2a8b6e38a91b4b5d9f685b10e30e5508613b1b01c70e3c1ec8cf846145669a","20657929","1725220343","2024-09-01 19:52:23","0x0e32e7651c85fa9e4dbc1e7274b6c3e04b355ab9","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001436969704115","0.367243426871486","2426.06","","","Claim"
"0x8eb1ffcc55835dbd1bf0a2c04b25585eed214011d83287593ddf792ee6892ea7","20658036","1725221639","2024-09-01 20:13:59","0xf00658d5f602e33b665261c2082c2a94d899b6c7","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000086701440867452","0.221581110357984","2426.06","","","Claim"
"0xc972ce93dae3a7ec02e4c928f40a7e5504b9415d47d9b8606ac35d381346f859","20658130","1725222803","2024-09-01 20:33:23","0xbb2e993cb7eaa6aabf25b6f0c643752e716c60cb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000142086740369424","0.363128194678281","2426.06","","","Claim"
"0xdf54064f65fc57739894b0d31d739ce284bed2751d77801236617af5de265873","20658228","1725223991","2024-09-01 20:53:11","0x10554042d8e952b0668b1c76634173bd2e9a9922","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000130998506944924","0.334790221865749","2426.06","","","Claim"
"0x04cadc654a3853f10ba4b45865093a250417094d6a32a0e1599a64c21acdd244","20658342","1725225383","2024-09-01 21:16:23","0x59a5a9f9325130fb6eaade6e77b092d04e1cef08","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000230374477944","0.588763371291739","2426.06","","","Claim"
"0x2115dcb4caa9dee5ed272f819726f99d96097ab65a282a118fecc80156402b8a","20658346","1725225431","2024-09-01 21:17:11","0x919eb8b9ee1903d22cf20a6db92c1b3b8983f20e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000149661135202264","0.38248592161521","2426.06","","","Claim"
"0xf874419cf251584cb2a90f98101fd6b23546e2459b9a528dbd4207228dd1ee03","20658389","1725225947","2024-09-01 21:25:47","0xe470e578bd9c975587c4dc27dc83a8cb0dacc937","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017751555441684","0.453672894705752","2426.06","","","Claim"
"0xb9c4dce33305ae2d9e0fd2001fe0e0abb987faed415096ebb394d96651809337","20658424","1725226367","2024-09-01 21:32:47","0x28cf164e386c77b3a3a881042babd94721228930","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000162714206719488","0.415845391209151","2426.06","","","Claim"
"0x6b6ebe397d9d1af0223105ed4f250c0aa4a62bd2bf5cff89000bd56695767bc8","20658545","1725227831","2024-09-01 21:57:11","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001286912","0.328893484398899","2426.06","","","Claim"
"0x9b37ede936fe802f43d02fa568e5fdfbe788b7db05561f0f840e2ad658c3b710","20658546","1725227843","2024-09-01 21:57:23","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023776905742889","0.060766154779837","2426.06","Error(0)","execution reverted","Claim"
"0xc27319c589481d1f316fd5a82a8c658e8a2239ac0189ae2ae752a343238e9529","20658546","1725227843","2024-09-01 21:57:23","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023776905742889","0.060766154779837","2426.06","Error(0)","execution reverted","Claim"
"0x316637832b072d454dba8015bc454b16399a9d57168723dd35ad39b97ed1a224","20658546","1725227843","2024-09-01 21:57:23","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023776905742889","0.060766154779837","2426.06","Error(0)","execution reverted","Claim"
"0x590e47145b0c90ed7375bc3c92616dce06ae5af94f6d8e9509db3fde37f50eef","20658546","1725227843","2024-09-01 21:57:23","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023776905742889","0.060766154779837","2426.06","Error(0)","execution reverted","Claim"
"0x1a3dfd32a75603d1090ccd76ec2109823de7219666306c9d11fc4976416af6e6","20658546","1725227843","2024-09-01 21:57:23","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023776905742889","0.060766154779837","2426.06","Error(0)","execution reverted","Claim"
"0xaf120e05072dee0eefdde581dcceea7c37fc69613a7a6db3be849a81dfac830c","20658547","1725227855","2024-09-01 21:57:35","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000023343148115014","0.0596576092257011","2426.06","Error(0)","execution reverted","Claim"
"0x8f2b1db4cc556d7c8b449fc289bfdfa678131f3442d389973e58ada6ed54ba13","20658548","1725227867","2024-09-01 21:57:47","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00002603874569322","0.0665466931726486","2426.06","Error(0)","execution reverted","Claim"
"0x92302455aea501ada86393ea9e623fb4e98af2620e6f776fd9516670f25415fe","20658548","1725227867","2024-09-01 21:57:47","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00002603874569322","0.0665466931726486","2426.06","Error(0)","execution reverted","Claim"
"0x7bb9cbe92c50775dad065a29a1633d02daecda195868bfc1141739e05b86dcae","20658548","1725227867","2024-09-01 21:57:47","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00002603874569322","0.0665466931726486","2426.06","Error(0)","execution reverted","Claim"
"0x13779057bc11903d3bb75fe21d843c5dd275c159febca4354dc11459db709928","20658548","1725227867","2024-09-01 21:57:47","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00002603874569322","0.0665466931726486","2426.06","Error(0)","execution reverted","Claim"
"0x43f4dc9a50a69decd0e8a3f1ad200e80bdd4c9193254d9f667c2d72cd6a0f9ea","20658549","1725227879","2024-09-01 21:57:59","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000024186533898384","0.0618130331318039","2426.06","Error(0)","execution reverted","Claim"
"0x6c96273462a680df4baa97ca12d64664c098f95f293130fd2298731b25b62338","20658549","1725227879","2024-09-01 21:57:59","0x44c2076b4949a5c26884cbb60bf55e1eeefea3fb","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000024186533898384","0.0618130331318039","2426.06","Error(0)","execution reverted","Claim"
"0x6aa55e9eabd15b6fac3f423e2bb5fc92887adc62328fbe7c6146d013a70733ea","20658688","1725229559","2024-09-01 22:25:59","0x34c02b90a427a1fbb91508628c63ffd00072e190","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.0001052856","0.269076268159973","2426.06","","","Claim"
"0x4fb2afa033326b9d9de563efe9514d00be517fbdcf601ab78c08d19d37cde3a5","20658795","1725230843","2024-09-01 22:47:23","0x105a4b5467f90bacf73fc4129fc285c4a8a10d5e","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000165774684786256","0.423666992805109","2426.06","","","Claim"
"0x78f1e1c43b85cbbf89e26022929a438cee7a77678e1b792e2637f2c92bf6b8c9","20658886","1725231947","2024-09-01 23:05:47","0xa2627f6f54e88a674df8e19b7838b7474830dc14","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.00017876562409521","0.456867672377112","2426.06","","","Claim"
"0x2f062b739cfb506543cc9c02467bd6c394223544fcf0e0d7accf4135c6a15593","20659140","1725234995","2024-09-01 23:56:35","0x2c6dcf5946b12e523776c8b11218681f117ea578","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000117805605429618","0.301073391587528","2426.06","","","Claim"
"0x5087ec57ce568a529f958b81b4ae97144d9990d4d6aff13b81b71fe832cd4a86","20659158","1725235211","2024-09-02 00:00:11","0xa54ca3bf7ec54db31c6b4f6d3ed31857472f3932","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000125484970788912","0.320699389565559","2538.22","","","Claim"
"0xf32a820245dd5bc146caf29ae548715b369da295f3f7811f8494b57114572728","20659185","1725235535","2024-09-02 00:05:35","0xfa0bffcfdf36b94ae6fb39b507c9ec7dc8757bda","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000117054","0.299152528866222","2538.22","","","Claim"
"0xe0a9ce79c40d3101ffb532617cbba8f5d9dde51a20ce561a6cdccb421912990a","20659241","1725236207","2024-09-02 00:16:47","0x00b8cf5347b1d716af821df508f0c6a9037a367a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000128765114428636","0.329082386001972","2538.22","","","Claim"
"0xad0add670f9957c9c823e63c8cf152df8f3fdafb2abc942a837d63e13b77bc27","20659282","1725236699","2024-09-02 00:24:59","0xe5e9d5ebfca7887b92a0e69e36649aa270f0c26a","0x035bdaeab85e47710c27eda7fd754ba80ad4ad02","","0","0","0","0.000117846361709942","0.301177551584847","2538.22","","","Claim"
